onset	duration	frame_number
10.12729424610734	n/a	1
10.169274160638452	n/a	2
10.21974031906575	n/a	3
10.253375040832907	n/a	4
10.28898096154444	n/a	5
10.336790605215356	n/a	6
10.370042934082448	n/a	7
10.420113503700122	n/a	8
10.453493101522326	n/a	9
10.488635107409209	n/a	10
10.53671365743503	n/a	11
10.570111729670316	n/a	12
10.619975854177028	n/a	13
10.653186249081045	n/a	14
10.689049053238705	n/a	15
10.736467800103128	n/a	16
10.769993727561086	n/a	17
10.820064883679152	n/a	18
10.853281729854643	n/a	19
10.88898148946464	n/a	20
10.936401702463627	n/a	21
10.96973731322214	n/a	22
11.019990281900391	n/a	23
11.053268123185262	n/a	24
11.089046179549769	n/a	25
11.136381937656552	n/a	26
11.16976358811371	n/a	27
11.21973181492649	n/a	28
11.252925201551989	n/a	29
11.289014978101477	n/a	30
11.336389151401818	n/a	31
11.3697634707205	n/a	32
11.419658386148512	n/a	33
11.452830072492361	n/a	34
11.4887318785768	n/a	35
11.536175257759169	n/a	36
11.56943139899522	n/a	37
11.619669705396518	n/a	38
11.653032294940203	n/a	39
11.689069580519572	n/a	40
11.736165170092136	n/a	41
11.769455621251836	n/a	42
11.819426487199962	n/a	43
11.852940978016704	n/a	44
11.889024010160938	n/a	45
11.936074439901859	n/a	46
11.969381312606856	n/a	47
12.019616100005805	n/a	48
12.052729430608451	n/a	49
12.08871481148526	n/a	50
12.13608839851804	n/a	51
12.169456266332418	n/a	52
12.219263207865879	n/a	53
12.252705266932026	n/a	54
12.289030813379213	n/a	55
12.336117899045348	n/a	56
12.369457615306601	n/a	57
12.419362207641825	n/a	58
12.452529788715765	n/a	59
12.488684665877372	n/a	60
12.535926878452301	n/a	61
12.569269820582122	n/a	62
12.619204617338255	n/a	63
12.652473368216306	n/a	64
12.688726776046678	n/a	65
12.73589127860032	n/a	66
12.769157976610586	n/a	67
12.819068727083504	n/a	68
12.852489965967834	n/a	69
12.88902488979511	n/a	70
12.93559820856899	n/a	71
12.969112112885341	n/a	72
13.01904485700652	n/a	73
13.052502164850011	n/a	74
13.0887623175513	n/a	75
13.135575218126178	n/a	76
13.169126071501523	n/a	77
13.218892838340253	n/a	78
13.252436947077513	n/a	79
13.288730529602617	n/a	80
13.335465133422986	n/a	81
13.369018626166508	n/a	82
13.41876457259059	n/a	83
13.452218654798344	n/a	84
13.488651529187337	n/a	85
13.535462083760649	n/a	86
13.569051645696163	n/a	87
13.618713723728433	n/a	88
13.652074846904725	n/a	89
13.688609770964831	n/a	90
13.735485132783651	n/a	91
13.76902865502052	n/a	92
13.818805098999292	n/a	93
13.852044231956825	n/a	94
13.889010520884767	n/a	95
13.935549236368388	n/a	96
13.96901974035427	n/a	97
14.018602641997859	n/a	98
14.051830631680787	n/a	99
14.088665253017098	n/a	100
14.135168779175729	n/a	101
14.168623447883874	n/a	102
14.218648271169513	n/a	103
14.251802656101063	n/a	104
14.288422328187153	n/a	105
14.33524373290129	n/a	106
14.369008655659854	n/a	107
14.418625867227092	n/a	108
14.451794621068984	n/a	109
14.488619858631864	n/a	110
14.535019575618207	n/a	111
14.568997101858258	n/a	112
14.6184149060864	n/a	113
14.651562839513645	n/a	114
14.688605958595872	n/a	115
14.73500743531622	n/a	116
14.768996984465048	n/a	117
14.818286346970126	n/a	118
14.851501433877274	n/a	119
14.88857856951654	n/a	120
14.935940133174881	n/a	121
14.969232343835756	n/a	122
15.019120514392853	n/a	123
15.052597176516429	n/a	124
15.088982545072213	n/a	125
15.135750285815448	n/a	126
15.169197330251336	n/a	127
15.219144443282858	n/a	128
15.252531372243538	n/a	129
15.28904283652082	n/a	130
15.335824066540226	n/a	131
15.369165835669264	n/a	132
15.418938174145296	n/a	133
15.452410437632352	n/a	134
15.489021898712963	n/a	135
15.535765886539593	n/a	136
15.569068947108462	n/a	137
15.618890844285488	n/a	138
15.652451667934656	n/a	139
15.68875815323554	n/a	140
15.735554925398901	n/a	141
15.768613712163642	n/a	142
15.818945857230574	n/a	143
15.852175606181845	n/a	144
15.889019025024027	n/a	145
15.935452758567408	n/a	146
15.969012995716184	n/a	147
16.018796770833433	n/a	148
16.051999541465193	n/a	149
16.08849546359852	n/a	150
16.135298980399966	n/a	151
16.16874807747081	n/a	152
16.21879518730566	n/a	153
16.252117895521224	n/a	154
16.288962780265138	n/a	155
16.3355190907605	n/a	156
16.3685863816645	n/a	157
16.41861120495014	n/a	158
16.452087280573323	n/a	159
16.488562089158222	n/a	160
16.535238337004557	n/a	161
16.56904548732564	n/a	162
16.618636306840926	n/a	163
16.651772510260344	n/a	164
16.688492179382592	n/a	165
16.735057287150994	n/a	166
16.768445388879627	n/a	167
